sd_weight,de_weight
0.09074134056460668,0.31666136724960253
0.0890784931994787,0.05100158982511924
0.08670581774822066,0.029093799682034977
0.08539403691849538,0.03872813990461049
0.08715871404945673,0.05685214626391097
0.08170822098704947,0.016534181240063592
0.09047873960153976,0.026136724960254373
0.0837717962954044,0.02066772655007949
0.09372682038355865,0.04472041022778805
0.08205491039575478,0.04323922734026746
0.08172144812465144,0.05623471882640587
0.08947170028732425,0.03635925836744522
0.08850769253505007,0.12390924956369982
0.10507988539380986,0.06857142857142857
0.1034418919114557,0.1941747572815534
0.08251584419256276,0.03198653198653199
0.0874288616528705,0.11858974358974358
0.08424305076132184,0.02702702702702703
0.09216102265058278,0.06060606060606061
0.08595138241022365,0.11287988422575977
0.08526372079581818,0.06649937264742785
0.08272704934961231,0.03878610840636157
0.08405603861346005,0.08476454293628809
0.08317876445339306,0.045602077247646866
0.08923878872626412,0.12280701754385964
0.086852807081705,0.11558307533539731
0.08585150439980434,0.021327829377364983
0.08692822462659759,0.013759889920880633
0.0874121289445514,0.03828016643550624
0.08205383881726999,0.05290601551570647
0.08349643316616978,0.04715909090909091
0.08714070661862346,0.024677509814918678
0.08552159305333605,0.02131239484015704
0.09751995908811273,0.05440269209197981
0.09015873549581813,0.0358945597307908
0.0821106343906597,0.04206393718452047
0.08465794902212172,0.044868199663488505
0.08247886642186054,0.034800136918571485
0.08272704934961231,0.03878610840636157
0.08347395119063583,0.10599347014925373
0.08347395119063583,0.10599347014925373
0.08305677202280433,0.10581353419608157
0.08741230704822558,0.07297223362057174
0.09152591351045174,0.07363601678748569
0.08149905086477172,0.013092330239374695
0.08766253137815061,0.02051702913418137
0.08188511849468638,0.039566147265505655
0.08405603861346005,0.08476454293628809
0.08175572577336826,0.03823371028540657
0.0855773536948601,0.10314580758342969
0.08737322646653602,0.23675631621841892
0.09010830740490143,0.03125
0.08455657101728974,0.018860759493670887
0.08181140438673835,0.030632911392405062
0.08829183349475563,0.015569620253164556
0.08666151715333922,0.016835443037974684
0.08793327736286634,0.016329113924050634
0.081729614703592,0.037317073170731706
0.08907044144533913,0.22766390236269754
0.08992392457672094,0.07572540693559802
0.095889560729791,0.12178362573099415
0.10497527366926782,0.21658415841584158
0.09781585609685482,0.2467960454046137
0.08935866478771472,0.03164908384230983
0.08532624724560067,0.034962474830679116
0.08573557698601435,0.01606303985452341
0.08604528003065268,0.023762376237623763
0.08878566124269098,0.01336985507945893
0.0877436941301678,0.052317507975229875
0.0829117481806041,0.03498212929869072
0.08189939758365025,0.03579563944028637
0.08715871404945673,0.05685214626391097
0.08300329475377331,0.052584922143995065
0.08519087943333423,0.10837029617971097
0.08434072841938604,0.06294381462563847
0.08496077043853589,0.0867199218613737
0.08474473651332955,0.024171260173153564
0.08170822098704947,0.016534181240063592
0.08300329475377331,0.052584922143995065
0.08286681432737707,0.02528964743989037
0.08337132129818356,0.04062526122210148
0.09751995908811273,0.05440269209197981
0.08555929598334766,0.056028403287777834
0.08207931533743279,0.026532479414455627
0.08996840994367997,0.08142726440988106
0.08877462532295322,0.053064958828911254
0.08716762981793398,0.07411255411255412
0.09090432817818138,0.06378986866791744
0.08198230908456178,0.03945885005636979
0.09049638642422805,0.0851063829787234
0.0830885003962774,0.028077753779697623
0.083349551819212,0.037820202996616724
0.08173969607230343,0.013797240551889621
0.08560865068718958,0.029750601341942018
0.08173969607230343,0.013797240551889621
0.08182457442427422,0.025711662075298437
0.08667997118462481,0.03184713375796178
0.08710096941785245,0.31210191082802546
0.08670792020412182,0.04777070063694268
0.08574564052084087,0.03821656050955414
0.08177711808027263,0.025477707006369428
0.08322389811759887,0.032194099930785494
0.08643146531066621,0.039950636403232834
0.08285686984857783,0.033860045146726865
0.08387032034302432,0.0640800175862827
0.08813152554757286,0.02802813805231919
0.08707541882173682,0.03732303732303732
0.0903749244165257,0.03066608045724335
0.08923878872626412,0.12280701754385964
0.08560865068718958,0.029750601341942018
0.08182457442427422,0.025711662075298437
0.0832344994643192,0.026838840359539182
0.08644628779664311,0.10938093429548044
0.08170132822705553,0.01540436456996149
0.08995290661370314,0.0863087593115849
0.08855334819617418,0.0519530498364441
0.08164513093670561,0.03630758976922436
0.08396392059504634,0.03995005042985447
0.0831478008636746,0.05025415896487985
0.08302804167500266,0.016701461377870562
0.0839353865042801,0.04801670146137787
0.08442276836200824,0.03176895306859206
0.08805977428559945,0.03341540626099191
0.08597749973798807,0.038060278207109735
0.08357343281027176,0.01912616248464643
0.08598433878082364,0.03032490974729242
0.09101071645024232,0.049947238832219486
0.0839612885434312,0.025149489975378123
0.10170000082646855,0.05205768554344003
0.08818166584748006,0.05560165975103734
0.0913826567549804,0.016058992216304795
0.0985969980797133,0.09990237552879921
0.09047873960153976,0.026136724960254373
0.08519087943333423,0.10837029617971097
0.09340005462041875,0.03334844943663446
0.08597749973798807,0.038060278207109735
0.0860470765069664,0.49149922720247297
0.08740519378779876,0.019319938176197836
0.0814372798902178,0.017513388334057026
0.08357343281027176,0.01912616248464643
0.08303802313281841,0.37392525004386734
0.0853053605256243,0.022284611335321985
0.08273986954813327,0.025482093663911846
0.08273986954813327,0.025482093663911846
0.08255512417639185,0.11558769513314968
0.08352722188817213,0.05028735632183908
0.08970551550155846,0.05365853658536585
0.09554698003660515,0.6678082191780822
0.10004457123900438,0.048295454545454544
0.0874261867717471,0.019484319597920755
0.08593204900823642,0.04624335947381735
0.0891615882421222,0.019384264538198404
0.09022545242360838,0.04144736842105263
0.0887394490768883,0.0714219460161395
0.08455657101728974,0.018860759493670887
0.08705876857971896,0.056241426611796985
0.093668241695867,0.04895104895104895
0.09132832683040146,0.045060658578856154
0.08634569000735505,0.04177545691906005
0.08226953071460723,0.2722283205268935
0.08468797939258095,0.0658578856152513
0.09369695470687675,0.09878682842287695
0.10337042318001612,0.0779896013864818
0.09132832683040146,0.045060658578856154
0.0867940244177481,0.029462738301559793
0.09481808118221757,0.13054830287206268
0.09028189886976497,0.03732162458836443
0.08333769005034082,0.04757304998792562
0.08818065220064239,0.02352619340719464
0.08442276836200824,0.03176895306859206
0.08598433878082364,0.03032490974729242
0.10099585320676255,0.05501805054151625
0.08798480310623617,0.028014440433212995
0.08402346642036425,0.017163120567375886
0.10099585320676255,0.05501805054151625
0.0870062792364168,0.0172996878251821
0.0832074888038958,0.020031217481789803
0.08302917268528912,0.039815334387593736
0.08279694119090387,0.35127377108001434
0.09113102675919516,0.021510883482714467
0.08555571751186049,0.13841047721564406
0.08794589837977455,0.36927016645326505
0.09113102675919516,0.021510883482714467
0.08445996434581259,0.028425096030729832
0.0865507272371692,0.02176696542893726
0.09089712520293437,0.08962868117797695
0.08554884357289148,0.032101167315175094
0.08813473084790557,0.040207522697795074
0.08445189010788817,0.04539559014267185
0.08317077121472995,0.01692175582158913
0.08657466940114689,0.0537707733494974
0.08270557543980642,0.02252866595948881
0.08573557698601435,0.01606303985452341
0.09195638691321532,0.03235338687679951
0.08324915098658357,0.02684750214678992
0.08319296307886369,0.08079506996009496
0.08537504068131946,0.02758335454314075
0.0862604250204887,0.09335256326209519
0.08799975298667598,0.022491475005441484
0.0876204046501573,0.029125419291499633
0.08481558230106893,0.04969657208463179
0.08472087451879745,0.023434375749820043
0.08234356941793433,0.012950356964967625
0.0862604250204887,0.09335256326209519
0.08672848509873861,0.09671334252339839
0.08447212737536718,0.01415657513218489
0.08660590591379876,0.07395892988627996
0.08788226452759697,0.051500738067902244
0.0827957013989209,0.1325553953061492
0.08744830190631851,0.016061360954503737
0.0855991379579073,0.31893273895371704
0.08194707147916118,0.02673540342884546
0.08170139501097565,0.018678399468703304
0.08799975298667598,0.022491475005441484
0.08672848509873861,0.09671334252339839
0.08165187694482212,0.05847783501414786
0.09298395833963115,0.032234312361940604
0.08909719225108813,0.05510907003444317
0.08667155719315393,0.025913780692633767
0.08191785353235909,0.03482082488167681
0.08716762981793398,0.07411255411255412
0.08694306681691463,0.032048836322014496
0.08943411900478215,0.0864181267290212
0.08761607936171568,0.18285714285714286
0.0874288616528705,0.11858974358974358
0.088559775560237,0.017628205128205128
0.08272235743091744,0.04487179487179487
0.0859878268199018,0.21935343216643827
0.09178401084217194,0.05263485735642207
0.090011037340366,0.03578547402516507
0.09390005796643167,0.019216394667995514
0.0837717962954044,0.02066772655007949
0.08434072841938604,0.06294381462563847
0.08286681432737707,0.02528964743989037
0.08546072849186315,0.04912946043785554
0.0862874068734118,0.11481757259865971
0.08999972500092826,0.0400290460197876
0.08165187694482212,0.05847783501414786
0.08137958170008808,0.0656140063814121
0.08383610644346834,0.06015905592611596
0.08809858560782746,0.09716859716859717
0.0853585787886666,0.13694193846865602
0.08523862308320616,0.0311284046692607
0.08385528566905473,0.06846733668341709
0.09003255508265186,0.15064562410329985
0.10230046417767404,0.40463917525773196
0.09801364018221584,0.5146853146853146
0.09905486029768923,0.2612244897959184
0.08989370779677466,0.17965367965367965
0.0858099557175432,0.050505050505050504
0.08302804167500266,0.016701461377870562
0.0934853030791228,0.1810966810966811
0.09158790664260581,0.03318903318903319
0.08539528754595106,0.05404339250493097
0.08786567824110257,0.08336156414847795
0.08643146531066621,0.039950636403232834
0.09195638691321532,0.03235338687679951
0.0847124701517373,0.01969704302376228
0.0828904184161071,0.05082021627854161
0.0814483202368348,0.055848618303247353
0.08328402351614211,0.016212553840197454
0.08269703452268884,0.02040306914252846
0.08517601622325262,0.02797291044462205
0.08414366998064869,0.054039448797622264
0.08478452569750057,0.05818965517241379
0.08230958823997454,0.023400401429480588
0.08325816163964533,0.039312627088234124
0.08311933922477906,0.062030245404328534
0.08405840175380554,0.018270639960918416
0.08433443579976664,0.12349780166096727
0.09116087253758333,0.04201270151441133
0.08871861882875347,0.01651196873473376
0.08679421646253224,0.03194919394235467
0.08936226163113647,0.029077923734217574
0.08149905086477172,0.013092330239374695
0.09082141284652018,0.023644357596482656
0.08225625842456694,0.044716881284177105
0.08452339631995096,0.08374492855882872
0.0845656027024347,0.027060170045781557
0.08172144812465144,0.05623471882640587
0.08160255292851532,0.145196243679268
0.0832344994643192,0.026838840359539182
0.08690737202173002,0.01596351197263398
0.08156935245149574,0.027488151658767772
0.09239504677189385,0.03218934911242603
0.09066430767099944,0.030788734945214162
0.08238144617313357,0.16813509544787078
0.08317876445339306,0.045602077247646866
0.08606758605645193,0.02536472148541114
0.08425283735173854,0.01956233421750663
0.08354535618791253,0.019227827576712455
0.08447212737536718,0.01415657513218489
0.08355151694601395,0.26926392001379074
0.08633922101216895,0.09284227671703918
0.0860470765069664,0.49149922720247297
0.08303802313281841,0.37392525004386734
0.08638308485425478,0.09500267657524325
0.08648704550139953,0.08582238152130625
0.08301542442051102,0.06049645536655437
0.08188133091746791,0.03179448994787788
0.08638308485425478,0.09500267657524325
0.0876204046501573,0.029125419291499633
0.08660590591379876,0.07395892988627996
0.09298395833963115,0.032234312361940604
0.08137958170008808,0.0656140063814121
0.0901606421592574,0.05428899458750205
0.08829994128881777,0.03415180356714389
0.08413607423849069,0.01579191825359963
0.08342443548614491,0.01579191825359963
0.08481558230106893,0.04969657208463179
0.08788226452759697,0.051500738067902244
0.08909719225108813,0.05510907003444317
0.0901606421592574,0.05428899458750205
0.09176263126575167,0.01722158438576349
0.08628761516621296,0.02689847465966869
0.08711496894314939,0.042643923240938165
0.08285686984857783,0.033860045146726865
0.08396392059504634,0.03995005042985447
